,init_node,term_node,capacity,length,free_flow_time,b,power,speed,critical_speed,lanes
16581,7422,7456,1705,0.535,0.71,0.25,4,45,36.0,1
16582,7422,24519,1705,0.078,0.1,0.25,4,45,36.0,1
16583,7422,24520,1705,0.37,0.49,0.25,4,45,36.0,1
16584,7423,963,2880,0.303,0.76,0.25,4,24,19.2,2
16585,7423,7424,1662,0.429,0.64,0.25,4,40,32.0,1
16586,7423,7428,1662,0.043,0.06,0.25,4,40,32.0,1
16587,7423,10946,1662,0.073,0.11,0.25,4,40,32.0,1
16588,7424,7423,1662,0.429,0.64,0.25,4,40,32.0,1
16589,7424,10924,1662,0.035,0.05,0.25,4,40,32.0,1
16590,7424,10925,1662,0.058,0.09,0.25,4,40,32.0,1
16591,7425,969,2880,0.215,0.54,0.25,4,24,19.2,2
16592,7425,7427,1662,0.301,0.45,0.25,4,40,32.0,1
16593,7425,10659,1662,0.165,0.25,0.25,4,40,32.0,1
16594,7425,10667,1662,0.209,0.31,0.25,4,40,32.0,1
16595,7426,24276,1705,0.135,0.18,0.25,4,45,36.0,1
16596,7426,24278,1705,0.05,0.07,0.25,4,45,36.0,1
16597,7426,31542,1609,0.209,0.36,0.25,4,35,28.0,1
16598,7427,7425,1662,0.301,0.45,0.25,4,40,32.0,1
16599,7427,10923,1609,0.154,0.26,0.25,4,35,28.0,1
16600,7427,10924,1662,0.043,0.06,0.25,4,40,32.0,1
16601,7428,964,2880,0.322,0.81,0.25,4,24,19.2,2
16602,7428,7423,1662,0.043,0.06,0.25,4,40,32.0,1
16603,7428,7434,1662,0.655,0.98,0.25,4,40,32.0,1
16604,7428,10935,1662,0.2,0.3,0.25,4,40,32.0,1
16605,7429,3017,2880,0.156,0.39,0.25,4,24,19.2,2
16606,7429,24907,1705,0.016,0.02,0.25,4,45,36.0,1
16607,7429,24908,1773,0.078,0.09,0.25,4,55,44.0,1
16608,7429,24927,1773,0.043,0.05,0.25,4,55,44.0,1
16609,7429,24928,1742,0.05,0.06,0.25,4,50,40.0,1
16610,7430,7398,1662,0.744,1.12,0.25,4,40,32.0,1
16611,7430,10639,1662,0.058,0.09,0.25,4,40,32.0,1
16612,7431,24276,1705,0.066,0.09,0.25,4,45,36.0,1
16613,7431,24277,1742,0.032,0.04,0.25,4,50,40.0,1
16614,7431,24283,1742,0.209,0.25,0.25,4,50,40.0,1
16615,7431,24292,1705,0.142,0.19,0.25,4,45,36.0,1
16616,7432,11044,1705,0.041,0.05,0.25,4,45,36.0,1
16617,7432,11053,1705,0.251,0.33,0.25,4,45,36.0,1
16618,7433,10420,1662,0.042,0.06,0.25,4,40,32.0,1
16619,7433,10944,1705,0.192,0.26,0.25,4,45,36.0,1
16620,7433,10954,1705,0.347,0.46,0.25,4,45,36.0,1
16621,7434,953,2880,0.229,0.57,0.25,4,24,19.2,2
16622,7434,7428,1662,0.655,0.98,0.25,4,40,32.0,1
16623,7434,7445,1662,0.082,0.12,0.25,4,40,32.0,1
16624,7434,7447,1609,0.418,0.72,0.25,4,35,28.0,1
16625,7434,10419,1662,0.073,0.11,0.25,4,40,32.0,1
16626,7435,10637,1662,0.159,0.24,0.25,4,40,32.0,1
16627,7435,10638,1742,0.041,0.05,0.25,4,50,40.0,1
16628,7436,7442,1609,0.654,1.12,0.25,4,35,28.0,1
16629,7436,28920,1609,0.048,0.08,0.25,4,35,28.0,1
16630,7437,10426,1662,0.027,0.04,0.25,4,40,32.0,1
16631,7437,10427,1662,0.113,0.17,0.25,4,40,32.0,1
16632,7437,10931,1662,0.22,0.33,0.25,4,40,32.0,1
16633,7438,7385,3600,0.783,0.78,0.25,4,60,48.0,2
16634,7438,7443,1742,0.21,0.25,0.25,4,50,40.0,1
16635,7438,24277,1742,0.176,0.21,0.25,4,50,40.0,1
16636,7439,7448,1705,0.374,0.5,0.25,4,45,36.0,1
16637,7439,24293,1705,0.098,0.13,0.25,4,45,36.0,1
16638,7439,24471,3600,0.061,0.06,0.25,4,60,48.0,2
16639,7439,24478,1800,0.207,0.21,0.25,4,60,48.0,1
16640,7440,7441,1800,0.334,0.33,0.25,4,60,48.0,1
16641,7440,24483,3600,0.304,0.3,0.25,4,60,48.0,2
16642,7440,27624,3600,0.029,0.03,0.25,4,60,48.0,2
16643,7440,29484,1543,0.058,0.12,0.25,4,30,24.0,1
16644,7441,7440,3600,0.334,0.33,0.25,4,60,48.0,2
16645,7441,24476,1800,0.088,0.09,0.25,4,60,48.0,1
16646,7441,29485,1705,0.405,0.54,0.25,4,45,36.0,1
16647,7442,7436,1609,0.654,1.12,0.25,4,35,28.0,1
16648,7442,10661,1705,0.026,0.03,0.25,4,45,36.0,1
16649,7442,10662,1662,0.023,0.03,0.25,4,40,32.0,1
16650,7442,10665,1609,0.155,0.27,0.25,4,35,28.0,1
16651,7443,7438,1742,0.21,0.25,0.25,4,50,40.0,1
16652,7443,24287,1705,0.059,0.08,0.25,4,45,36.0,1
16653,7443,24288,3600,0.035,0.04,0.25,4,60,48.0,2
16654,7444,24478,3600,0.284,0.28,0.25,4,60,48.0,2
16655,7444,24479,1800,0.072,0.07,0.25,4,60,48.0,1
16656,7444,24480,1609,0.055,0.09,0.25,4,35,28.0,1
16657,7445,7434,1662,0.082,0.12,0.25,4,40,32.0,1
16658,7445,7473,1459,0.681,1.63,0.25,4,25,20.0,1
16659,7445,10418,1609,0.04,0.07,0.25,4,35,28.0,1
16660,7446,24263,3600,0.05,0.05,0.25,4,60,48.0,2
16661,7446,30218,3600,0.226,0.23,0.25,4,60,48.0,2
16662,7447,7434,1609,0.418,0.72,0.25,4,35,28.0,1
16663,7447,7460,1662,0.31,0.47,0.25,4,40,32.0,1
16664,7447,7475,1662,0.418,0.63,0.25,4,40,32.0,1
16665,7447,10957,1662,0.072,0.11,0.25,4,40,32.0,1
16666,7448,7439,1705,0.374,0.5,0.25,4,45,36.0,1
16667,7448,24468,3600,0.037,0.04,0.25,4,60,48.0,2
16668,7448,24469,3600,0.2,0.2,0.25,4,60,48.0,2
16669,7449,967,2880,0.186,0.47,0.25,4,24,19.2,2
16670,7449,10931,1662,0.107,0.16,0.25,4,40,32.0,1
16671,7449,10932,1705,0.035,0.05,0.25,4,45,36.0,1
16672,7449,10938,1662,0.097,0.15,0.25,4,40,32.0,1
16673,7450,24449,1705,0.262,0.35,0.25,4,45,36.0,1
16674,7450,24916,1742,0.035,0.04,0.25,4,50,40.0,1
16675,7450,24917,1773,0.039,0.04,0.25,4,55,44.0,1
16676,7450,24919,1773,0.22,0.24,0.25,4,55,44.0,1
16677,7451,3016,2880,0.209,0.52,0.25,4,24,19.2,2
16678,7451,24284,1705,0.144,0.19,0.25,4,45,36.0,1
16679,7451,24285,1705,0.017,0.02,0.25,4,45,36.0,1
16680,7451,24449,1705,0.208,0.28,0.25,4,45,36.0,1
16681,7452,929,2880,0.533,1.33,0.25,4,24,19.2,2
16682,7452,7453,1662,0.072,0.11,0.25,4,40,32.0,1
16683,7452,11045,1705,0.172,0.23,0.25,4,45,36.0,1
16684,7452,33031,1705,0.274,0.37,0.25,4,45,36.0,1
16685,7453,7452,1662,0.072,0.11,0.25,4,40,32.0,1
16686,7453,11046,1742,0.058,0.07,0.25,4,50,40.0,1
16687,7453,11047,1662,0.054,0.08,0.25,4,40,32.0,1
16688,7454,7455,1742,0.209,0.25,0.25,4,50,40.0,1
16689,7454,28210,1742,0.154,0.18,0.25,4,50,40.0,1
16690,7455,7454,1742,0.209,0.25,0.25,4,50,40.0,1
16691,7455,24914,1609,0.117,0.2,0.25,4,35,28.0,1
16692,7455,24915,1742,0.048,0.06,0.25,4,50,40.0,1
16693,7456,7422,1705,0.535,0.71,0.25,4,45,36.0,1
16694,7456,7472,1705,0.444,0.59,0.25,4,45,36.0,1
16695,7457,11041,1742,0.06,0.07,0.25,4,50,40.0,1
16696,7457,11042,1705,0.2,0.27,0.25,4,45,36.0,1
16697,7457,33031,1705,0.575,0.77,0.25,4,45,36.0,1
16698,7458,10947,1705,0.266,0.35,0.25,4,45,36.0,1
16699,7458,11043,1705,0.09,0.12,0.25,4,45,36.0,1
16700,7458,32126,1662,0.338,0.51,0.25,4,40,32.0,1
16701,7459,955,2880,0.236,0.59,0.25,4,24,19.2,2
16702,7459,7469,1609,0.414,0.71,0.25,4,35,28.0,1
16703,7459,10417,1609,0.048,0.08,0.25,4,35,28.0,1
16704,7459,10418,1609,0.246,0.42,0.25,4,35,28.0,1
16705,7460,7447,1662,0.31,0.47,0.25,4,40,32.0,1
16706,7460,10415,1609,0.029,0.05,0.25,4,35,28.0,1
16707,7460,10416,1609,0.023,0.04,0.25,4,35,28.0,1
16708,7460,10421,1662,0.357,0.54,0.25,4,40,32.0,1
16709,7461,10760,1742,0.086,0.1,0.25,4,50,40.0,1
16710,7461,10761,1662,0.31,0.47,0.25,4,40,32.0,1
16711,7461,10767,1742,0.299,0.36,0.25,4,50,40.0,1
16712,7461,11048,1662,0.243,0.36,0.25,4,40,32.0,1
16713,7462,7471,1705,0.147,0.2,0.25,4,45,36.0,1
16714,7462,24517,1705,0.091,0.12,0.25,4,45,36.0,1
16715,7463,27618,3600,0.068,0.07,0.25,4,60,48.0,2
16716,7463,27619,3600,0.111,0.11,0.25,4,60,48.0,2
16717,7463,27628,1609,0.04,0.07,0.25,4,35,28.0,1
16718,7464,24446,1705,0.225,0.3,0.25,4,45,36.0,1
16719,7464,27616,1705,0.056,0.07,0.25,4,45,36.0,1
16720,7464,27617,3600,0.034,0.03,0.25,4,60,48.0,2
16721,7464,32427,3600,0.056,0.06,0.25,4,60,48.0,2
16722,7465,11011,1742,0.139,0.17,0.25,4,50,40.0,1
16723,7465,11049,1742,0.169,0.2,0.25,4,50,40.0,1
16724,7466,11006,1705,0.082,0.11,0.25,4,45,36.0,1
16725,7466,11007,1742,0.079,0.09,0.25,4,50,40.0,1
16726,7466,11009,1742,0.217,0.26,0.25,4,50,40.0,1
16727,7467,921,2880,0.277,0.69,0.25,4,24,19.2,2
16728,7467,7481,1705,0.547,0.73,0.25,4,45,36.0,1
16729,7467,11010,1742,0.038,0.05,0.25,4,50,40.0,1
16730,7467,11011,1742,0.208,0.25,0.25,4,50,40.0,1
16731,7468,11009,1742,0.03,0.04,0.25,4,50,40.0,1
16732,7468,11019,1742,0.304,0.36,0.25,4,50,40.0,1
16733,7469,7459,1609,0.414,0.71,0.25,4,35,28.0,1
16734,7469,7473,1662,0.172,0.26,0.25,4,40,32.0,1
16735,7469,10423,1662,0.046,0.07,0.25,4,40,32.0,1
16736,7470,10421,1662,0.081,0.12,0.25,4,40,32.0,1
16737,7470,10422,1662,0.048,0.07,0.25,4,40,32.0,1
16738,7470,10424,1662,0.11,0.17,0.25,4,40,32.0,1
16739,7471,7462,1705,0.147,0.2,0.25,4,45,36.0,1
16740,7471,24516,1609,0.04,0.07,0.25,4,35,28.0,1
16741,7471,32165,1705,0.262,0.35,0.25,4,45,36.0,1
16742,7472,7456,1705,0.444,0.59,0.25,4,45,36.0,1
16743,7472,24847,1705,0.118,0.16,0.25,4,45,36.0,1
16744,7472,24894,1609,0.076,0.13,0.25,4,35,28.0,1
16745,7473,7445,1459,0.681,1.63,0.25,4,25,20.0,1
16746,7473,7469,1662,0.172,0.26,0.25,4,40,32.0,1
16747,7473,10425,1662,0.199,0.3,0.25,4,40,32.0,1
16748,7474,24286,1705,0.024,0.03,0.25,4,45,36.0,1
16749,7474,24453,1705,0.217,0.29,0.25,4,45,36.0,1
16750,7475,7447,1662,0.418,0.63,0.25,4,40,32.0,1
16751,7475,7476,1609,0.038,0.07,0.25,4,35,28.0,1
16752,7475,7480,1662,0.058,0.09,0.25,4,40,32.0,1
16753,7476,7475,1609,0.038,0.07,0.25,4,35,28.0,1
16754,7476,10415,1609,0.211,0.36,0.25,4,35,28.0,1
16755,7477,24499,1705,0.068,0.09,0.25,4,45,36.0,1
16756,7477,24500,1705,0.071,0.09,0.25,4,45,36.0,1
16757,7477,24511,1705,0.055,0.07,0.25,4,45,36.0,1
16758,7477,24512,1705,0.103,0.14,0.25,4,45,36.0,1
16759,7478,24502,1705,0.076,0.1,0.25,4,45,36.0,1
16760,7478,24503,3600,0.045,0.05,0.25,4,60,48.0,2
16761,7478,27607,3600,0.169,0.17,0.25,4,60,48.0,2
16762,7479,950,2880,0.322,0.81,0.25,4,24,19.2,2
16763,7479,7480,1609,0.453,0.78,0.25,4,35,28.0,1
16764,7479,10963,1662,0.086,0.13,0.25,4,40,32.0,1
16765,7479,32126,1662,0.177,0.27,0.25,4,40,32.0,1
16766,7480,7475,1662,0.058,0.09,0.25,4,40,32.0,1
16767,7480,7479,1609,0.453,0.78,0.25,4,35,28.0,1
16768,7480,10958,1662,0.138,0.21,0.25,4,40,32.0,1
16769,7481,7467,1705,0.547,0.73,0.25,4,45,36.0,1
16770,7481,7490,1742,0.127,0.15,0.25,4,50,40.0,1
16771,7481,10781,1742,0.056,0.07,0.25,4,50,40.0,1
16772,7482,24507,1705,0.042,0.06,0.25,4,45,36.0,1
16773,7482,24535,1705,0.145,0.19,0.25,4,45,36.0,1
16774,7483,24522,1705,0.033,0.04,0.25,4,45,36.0,1
16775,7483,24530,1705,0.021,0.03,0.25,4,45,36.0,1
16776,7483,29005,1705,0.02,0.03,0.25,4,45,36.0,1
16777,7484,10962,1662,0.259,0.39,0.25,4,40,32.0,1
16778,7484,10963,1662,0.02,0.03,0.25,4,40,32.0,1
16779,7484,11054,1662,0.411,0.62,0.25,4,40,32.0,1
16780,7485,7512,1662,0.192,0.29,0.25,4,40,32.0,1
16781,7485,11054,1662,0.494,0.74,0.25,4,40,32.0,1
16782,7486,7487,1609,0.405,0.69,0.25,4,35,28.0,1
16783,7486,7489,3600,0.3,0.3,0.25,4,60,48.0,2
16784,7486,27607,3600,0.313,0.31,0.25,4,60,48.0,2
16785,7487,7486,1609,0.405,0.69,0.25,4,35,28.0,1
16786,7487,24442,3600,0.151,0.15,0.25,4,60,48.0,2
16787,7487,24447,3600,0.303,0.3,0.25,4,60,48.0,2
16788,7488,24846,1705,0.066,0.09,0.25,4,45,36.0,1
16789,7488,24850,1705,0.037,0.05,0.25,4,45,36.0,1
16790,7488,29004,1705,0.274,0.37,0.25,4,45,36.0,1
16791,7489,7486,3600,0.3,0.3,0.25,4,60,48.0,2
16792,7489,24441,3600,0.075,0.08,0.25,4,60,48.0,2
16793,7489,24890,3600,0.269,0.27,0.25,4,60,48.0,2
16794,7489,32153,1705,0.163,0.22,0.25,4,45,36.0,1
16795,7490,7481,1742,0.127,0.15,0.25,4,50,40.0,1
16796,7490,10770,1609,0.208,0.36,0.25,4,35,28.0,1
16797,7490,10774,1742,0.182,0.22,0.25,4,50,40.0,1
16798,7491,24933,1742,0.306,0.37,0.25,4,50,40.0,1
16799,7491,24965,1742,0.047,0.06,0.25,4,50,40.0,1
16800,7492,10778,1742,0.105,0.13,0.25,4,50,40.0,1
16801,7492,10798,1742,0.052,0.06,0.25,4,50,40.0,1
16802,7493,10783,1742,0.114,0.14,0.25,4,50,40.0,1
16803,7493,10791,1742,0.098,0.12,0.25,4,50,40.0,1
16804,7493,10792,1742,0.109,0.13,0.25,4,50,40.0,1
16805,7494,10797,1742,0.073,0.09,0.25,4,50,40.0,1
16806,7494,11008,1742,0.118,0.14,0.25,4,50,40.0,1
16807,7495,10778,1742,0.081,0.1,0.25,4,50,40.0,1
16808,7495,10779,1662,0.079,0.12,0.25,4,40,32.0,1
16809,7495,10780,1742,0.112,0.13,0.25,4,50,40.0,1
16810,7496,24340,3600,0.055,0.06,0.25,4,60,48.0,2
16811,7496,24341,1773,0.058,0.06,0.25,4,55,44.0,1
16812,7496,24342,1773,0.176,0.19,0.25,4,55,44.0,1
16813,7497,24526,1705,0.095,0.13,0.25,4,45,36.0,1
16814,7497,24527,1705,0.183,0.24,0.25,4,45,36.0,1
16815,7497,24533,1705,0.258,0.34,0.25,4,45,36.0,1
16816,7498,3019,2880,0.113,0.28,0.25,4,24,19.2,2
16817,7498,24923,1773,0.037,0.04,0.25,4,55,44.0,1
16818,7498,28214,1773,0.104,0.11,0.25,4,55,44.0,1
16819,7499,7258,1705,5.037,6.72,0.25,4,45,36.0,1
16820,7499,7507,1705,3.281,4.37,0.25,4,45,36.0,1
16821,7499,7722,1705,15.457,20.61,0.25,4,45,36.0,1
16822,7500,7506,1705,0.052,0.07,0.25,4,45,36.0,1
16823,7500,24448,1705,0.18,0.24,0.25,4,45,36.0,1
16824,7500,29030,1705,0.415,0.55,0.25,4,45,36.0,1
16825,7501,24390,1609,0.143,0.25,0.25,4,35,28.0,1
16826,7501,24391,1705,0.081,0.11,0.25,4,45,36.0,1
16827,7501,29030,1705,0.236,0.31,0.25,4,45,36.0,1
16828,7502,10790,1742,0.248,0.3,0.25,4,50,40.0,1
16829,7502,10799,1742,0.209,0.25,0.25,4,50,40.0,1
16830,7503,24355,1705,0.068,0.09,0.25,4,45,36.0,1
16831,7503,32141,1705,0.063,0.08,0.25,4,45,36.0,1
16832,7504,24357,1705,0.049,0.07,0.25,4,45,36.0,1
16833,7504,24392,1705,0.054,0.07,0.25,4,45,36.0,1
16834,7504,24393,1609,0.086,0.15,0.25,4,35,28.0,1
16835,7504,24489,1609,0.095,0.16,0.25,4,35,28.0,1
16836,7505,7530,1844,1.097,0.94,0.25,4,70,56.0,1
16837,7505,7558,3812,1.241,0.83,0.25,4,90,72.0,2
16838,7506,7500,1705,0.052,0.07,0.25,4,45,36.0,1
16839,7506,24443,1705,0.101,0.13,0.25,4,45,36.0,1
16840,7506,24444,1705,0.041,0.05,0.25,4,45,36.0,1
16841,7507,3183,2880,4.075,10.19,0.25,4,24,19.2,2
16842,7507,7499,1705,3.281,4.37,0.25,4,45,36.0,1
16843,7508,24823,1705,0.272,0.36,0.25,4,45,36.0,1
16844,7508,24824,1609,0.055,0.09,0.25,4,35,28.0,1
16845,7508,32194,1705,0.305,0.41,0.25,4,45,36.0,1
16846,7509,7510,1705,0.093,0.12,0.25,4,45,36.0,1
16847,7509,24454,1705,0.155,0.21,0.25,4,45,36.0,1
16848,7510,7509,1705,0.093,0.12,0.25,4,45,36.0,1
16849,7510,7514,1705,0.241,0.32,0.25,4,45,36.0,1
16850,7510,24456,1705,0.148,0.2,0.25,4,45,36.0,1
16851,7511,10756,1662,0.027,0.04,0.25,4,40,32.0,1
16852,7511,10758,1662,0.02,0.03,0.25,4,40,32.0,1
16853,7511,10765,1662,0.111,0.17,0.25,4,40,32.0,1
16854,7511,32127,1609,0.106,0.18,0.25,4,35,28.0,1
16855,7512,949,2880,0.281,0.7,0.25,4,24,19.2,2
16856,7512,7485,1662,0.192,0.29,0.25,4,40,32.0,1
16857,7512,10755,1662,0.044,0.07,0.25,4,40,32.0,1
16858,7512,10757,1662,0.049,0.07,0.25,4,40,32.0,1
16859,7512,32127,1609,0.519,0.89,0.25,4,35,28.0,1
16860,7513,10769,1662,0.311,0.47,0.25,4,40,32.0,1
16861,7513,10770,1609,0.027,0.05,0.25,4,35,28.0,1
16862,7513,10775,1662,0.152,0.23,0.25,4,40,32.0,1
16863,7514,7510,1705,0.241,0.32,0.25,4,45,36.0,1
16864,7514,24344,1773,0.176,0.19,0.25,4,55,44.0,1
16865,7514,32459,1773,0.12,0.13,0.25,4,55,44.0,1
16866,7515,951,2880,0.264,0.66,0.25,4,24,19.2,2
16867,7515,10403,1662,0.029,0.04,0.25,4,40,32.0,1
16868,7515,10962,1662,0.157,0.24,0.25,4,40,32.0,1
16869,7516,10404,1662,0.159,0.24,0.25,4,40,32.0,1
16870,7516,10409,1662,0.049,0.07,0.25,4,40,32.0,1
16871,7516,10959,1662,0.428,0.64,0.25,4,40,32.0,1
16872,7516,28973,1609,0.455,0.78,0.25,4,35,28.0,1
16873,7517,10406,1662,0.168,0.25,0.25,4,40,32.0,1
16874,7517,10407,1662,0.026,0.04,0.25,4,40,32.0,1
16875,7517,10409,1662,0.289,0.43,0.25,4,40,32.0,1
16876,7518,10776,1662,0.042,0.06,0.25,4,40,32.0,1
16877,7518,10779,1662,0.186,0.28,0.25,4,40,32.0,1
16878,7519,10785,1742,0.167,0.2,0.25,4,50,40.0,1
16879,7519,11038,1742,0.028,0.03,0.25,4,50,40.0,1
16880,7519,11039,1662,0.214,0.32,0.25,4,40,32.0,1
16881,7520,7521,1609,0.266,0.46,0.25,4,35,28.0,1
16882,7520,7525,1609,0.71,1.22,0.25,4,35,28.0,1
16883,7521,7292,1844,4.407,3.78,0.25,4,70,56.0,1
16884,7521,7520,1609,0.266,0.46,0.25,4,35,28.0,1
16885,7521,29049,1773,0.821,0.9,0.25,4,55,44.0,1
16886,7522,24323,1705,0.078,0.1,0.25,4,45,36.0,1
16887,7522,24327,1773,0.038,0.04,0.25,4,55,44.0,1
16888,7522,24328,1705,0.081,0.11,0.25,4,45,36.0,1
16889,7522,24330,1773,0.076,0.08,0.25,4,55,44.0,1
16890,7523,7532,1705,0.094,0.13,0.25,4,45,36.0,1
16891,7523,24328,1705,0.057,0.08,0.25,4,45,36.0,1
16892,7523,24329,1705,0.133,0.18,0.25,4,45,36.0,1
16893,7524,10413,1662,0.184,0.28,0.25,4,40,32.0,1
16894,7524,10414,1662,0.098,0.15,0.25,4,40,32.0,1
16895,7525,7520,1609,0.71,1.22,0.25,4,35,28.0,1
16896,7525,24828,1609,0.164,0.28,0.25,4,35,28.0,1
16897,7525,24836,1662,0.546,0.82,0.25,4,40,32.0,1
16898,7526,7538,1662,0.174,0.26,0.25,4,40,32.0,1
16899,7526,24345,1773,0.283,0.31,0.25,4,55,44.0,1
16900,7526,24464,1773,0.208,0.23,0.25,4,55,44.0,1
16901,7527,10782,1742,0.164,0.2,0.25,4,50,40.0,1
16902,7527,10789,1742,0.272,0.33,0.25,4,50,40.0,1
16903,7528,27608,3600,0.056,0.06,0.25,4,60,48.0,2
16904,7528,32151,3600,0.094,0.09,0.25,4,60,48.0,2
16905,7529,7159,3812,5.862,3.91,0.25,4,90,72.0,2
16906,7530,7529,1844,0.531,0.46,0.25,4,70,56.0,1
16907,7530,7561,1878,0.371,0.28,0.25,4,80,64.0,1
16908,7530,8412,3757,0.55,0.41,0.25,4,80,64.0,2
16909,7531,24387,1609,0.045,0.08,0.25,4,35,28.0,1
16910,7531,24388,1773,0.038,0.04,0.25,4,55,44.0,1
16911,7531,32145,1773,0.107,0.12,0.25,4,55,44.0,1
16912,7532,7523,1705,0.094,0.13,0.25,4,45,36.0,1
16913,7532,24321,1742,0.035,0.04,0.25,4,50,40.0,1
16914,7532,24327,1773,0.146,0.16,0.25,4,55,44.0,1
16915,7532,32140,1773,0.385,0.42,0.25,4,55,44.0,1
16916,7533,3087,2880,0.82,2.05,0.25,4,24,19.2,2
16917,7533,24695,1800,0.256,0.26,0.25,4,60,48.0,1
16918,7533,24696,1773,0.049,0.05,0.25,4,55,44.0,1
16919,7534,24857,1705,0.38,0.51,0.25,4,45,36.0,1
16920,7534,24872,1705,0.182,0.24,0.25,4,45,36.0,1
16921,7534,24881,1705,0.644,0.86,0.25,4,45,36.0,1
16922,7535,24935,1742,0.031,0.04,0.25,4,50,40.0,1
16923,7535,29360,1773,0.015,0.02,0.25,4,55,44.0,1
16924,7535,32138,1705,0.2,0.27,0.25,4,45,36.0,1
16925,7536,3023,2880,0.125,0.31,0.25,4,24,19.2,2
16926,7536,24937,1773,0.025,0.03,0.25,4,55,44.0,1
16927,7536,24958,1773,0.052,0.06,0.25,4,55,44.0,1
16928,7536,29014,1773,0.029,0.03,0.25,4,55,44.0,1
16929,7536,29361,1543,0.26,0.52,0.25,4,30,24.0,1
16930,7537,24422,1800,0.071,0.07,0.25,4,60,48.0,1
16931,7537,24891,1705,0.208,0.28,0.25,4,45,36.0,1
16932,7537,24893,3600,0.195,0.2,0.25,4,60,48.0,2
16933,7538,7526,1662,0.174,0.26,0.25,4,40,32.0,1
16934,7538,24346,1705,0.028,0.04,0.25,4,45,36.0,1
16935,7538,24465,1705,0.193,0.26,0.25,4,45,36.0,1
16936,7539,24467,1662,0.101,0.15,0.25,4,40,32.0,1
16937,7539,24938,1773,0.041,0.04,0.25,4,55,44.0,1
16938,7539,24939,1773,0.022,0.02,0.25,4,55,44.0,1
16939,7539,24940,1662,0.056,0.08,0.25,4,40,32.0,1
16940,7540,24952,1705,0.24,0.32,0.25,4,45,36.0,1
16941,7540,29361,1543,0.096,0.19,0.25,4,30,24.0,1
16942,7541,24544,1705,0.054,0.07,0.25,4,45,36.0,1
16943,7541,24545,1705,0.248,0.33,0.25,4,45,36.0,1
16944,7541,29012,1705,0.224,0.3,0.25,4,45,36.0,1
16945,7542,24515,1705,0.268,0.36,0.25,4,45,36.0,1
16946,7542,24541,1705,0.067,0.09,0.25,4,45,36.0,1
16947,7542,24883,1705,0.236,0.31,0.25,4,45,36.0,1
16948,7543,24450,1705,0.145,0.19,0.25,4,45,36.0,1
16949,7543,24955,1705,0.215,0.29,0.25,4,45,36.0,1
16950,7544,24843,1705,0.075,0.1,0.25,4,45,36.0,1
16951,7544,24844,1705,0.06,0.08,0.25,4,45,36.0,1
16952,7544,24845,1705,0.033,0.04,0.25,4,45,36.0,1
16953,7545,3105,2880,0.163,0.41,0.25,4,24,19.2,2
16954,7545,32187,1705,0.151,0.2,0.25,4,45,36.0,1
16955,7545,32194,1705,0.371,0.49,0.25,4,45,36.0,1
16956,7546,7585,1705,0.381,0.51,0.25,4,45,36.0,1
16957,7546,32188,1705,0.348,0.46,0.25,4,45,36.0,1
16958,7547,7548,1705,0.142,0.19,0.25,4,45,36.0,1
16959,7547,7560,1705,0.109,0.15,0.25,4,45,36.0,1
16960,7547,24952,1705,0.123,0.16,0.25,4,45,36.0,1
16961,7548,7547,1705,0.142,0.19,0.25,4,45,36.0,1
16962,7548,24947,1609,0.323,0.55,0.25,4,35,28.0,1
16963,7548,32138,1705,0.175,0.23,0.25,4,45,36.0,1
16964,7549,3057,2880,0.126,0.32,0.25,4,24,19.2,2
16965,7549,24433,1609,0.056,0.1,0.25,4,35,28.0,1
16966,7549,24439,3600,0.159,0.16,0.25,4,60,48.0,2
16967,7549,24892,1543,0.052,0.1,0.25,4,30,24.0,1
16968,7549,24893,3600,0.049,0.05,0.25,4,60,48.0,2
16969,7550,7397,1878,5.871,4.4,0.25,4,80,64.0,1
16970,7550,7551,1823,0.293,0.27,0.25,4,65,52.0,1
16971,7550,7564,1878,0.214,0.16,0.25,4,80,64.0,1
16972,7551,7563,1773,0.121,0.13,0.25,4,55,44.0,1
16973,7551,7572,1823,0.457,0.42,0.25,4,65,52.0,1
16974,7551,19345,1773,0.694,0.76,0.25,4,55,44.0,1
16975,7552,7587,1705,1.286,1.71,0.25,4,45,36.0,1
16976,7552,24574,1609,0.161,0.28,0.25,4,35,28.0,1
16977,7552,24862,1705,0.077,0.1,0.25,4,45,36.0,1
16978,7553,24394,1742,0.057,0.07,0.25,4,50,40.0,1
16979,7553,24395,1742,0.029,0.03,0.25,4,50,40.0,1
16980,7554,24759,1705,0.068,0.09,0.25,4,45,36.0,1
16981,7554,24760,1823,0.169,0.16,0.25,4,65,52.0,1
16982,7554,24761,1823,0.378,0.35,0.25,4,65,52.0,1
16983,7554,32201,1609,0.15,0.26,0.25,4,35,28.0,1
16984,7555,24688,1773,0.294,0.32,0.25,4,55,44.0,1
16985,7555,24711,1773,0.185,0.2,0.25,4,55,44.0,1
16986,7556,24398,1705,0.132,0.18,0.25,4,45,36.0,1
16987,7556,24399,1705,0.051,0.07,0.25,4,45,36.0,1
16988,7556,24412,1609,0.069,0.12,0.25,4,35,28.0,1
16989,7556,32160,1609,0.101,0.17,0.25,4,35,28.0,1
16990,7557,7559,1878,0.219,0.16,0.25,4,80,64.0,1
